352.5635501646665,77.12382712303858,-184.97812040815998,18.5960316743698,-339.92574193298515,-101.98279871814792
355.64509431445276,89.99105201817264,-177.05466625143387,18.319637915034757,-307.28580041475817,-118.14096308195282
-174.14288028382376,11.248802579543877,-267.8070318432723,-115.25163661090878,331.22958302142473,11.601718670572476
-171.66895036419024,-2.114903373566797,-269.32559230927967,-90.94463050981668,342.7329119010551,30.3665997861118
-168.45972114525057,-18.18204698169138,-304.8692405537802,-81.89160031296512,369.1928843019078,59.35726855098594
-164.22887583161602,-27.68887138376624,-304.6293649994904,-77.29796524104323,-63.31163856891534,249.66291088706635
-158.35197084534582,-32.86386069508674,-310.917380303071,-62.71296357761128,-79.95061906145216,246.68074607246044
-150.0378785172809,-36.46789626099204,-317.24150976253475,-37.74330093751346,-82.44536457757825,248.05757377470732
-138.75006881897852,-39.380486878293866,-318.578817740353,-21.029914271308577,-85.98593695767305,252.1598652979908
-124.21112984233417,-42.05021589397793,-309.70280943661453,-25.56759821161488,-91.01599212837772,254.94030809815868
-118.13028019422804,-42.27150724390118,-293.86988487388675,-37.50045512726543,-99.4972450047003,256.13359099491817
-120.44985073510374,-39.45242241456791,-308.347077294985,-62.0932475732169,-115.89057036351284,257.243304258938
-126.25948778706399,-33.7795579987166,-337.53488879958206,-80.45530922960997,-136.76644430332405,262.39979244320995
-131.1188079072352,-25.659425165724596,-332.63673499473697,-50.2316339354332,-124.39830543734078,277.8386102332407
-128.6918779071597,-17.58218980006168,-317.83641856932127,-30.619533876800972,-109.01469161831962,295.9021110148294
-119.5569115183617,-8.833423436596405,-309.2975999107405,-34.00928284417514,-91.19050737769737,311.6310240493669
-107.52792277948619,-2.1806577176857433,-292.63325507696726,-43.218494151536696,-71.90833203051308,326.78429603008493
-99.83286941262881,-5.1995009664035345,-273.3545565976982,-64.30122054400144,-52.82036201859251,341.4476796301091
-94.89433458483124,-16.238430011805413,-289.82836647000045,-86.37694624333949,-33.20624878363176,355.8638568439628
-96.42397510535437,-24.18478884328355,-322.5717868546129,-73.4161511267538,-5.177802175367863,377.9887269768249
-105.05535784282796,-26.027237937268936,-321.56237217661953,-71.59963433813469,-319.01021171954324,-68.76409257827983
-108.96591714076513,-26.378801224836604,-199.8050731039813,265.0764070141048,-168.25853128980978,-358.6037829629498
-102.55402840893176,-25.365726609272492,-195.80609946457636,225.39963477522807,100.33706996625322,2.8879164889432016
-96.25491351403501,-20.574896124014998,-194.3841698821655,208.56372777156957,110.24371360085563,-3.9433886515647996
-99.73971386026354,-17.06729824971049,-200.13152855082652,199.4554515356963,110.31533899937962,-3.667139437484299
-111.34652990413232,-19.819368100200098,-211.09763989422143,181.9637374418002,107.05712433033484,-4.1739126158217505
-116.50909696904765,-21.822578966293257,-227.2148926515611,156.04649991401504,103.91184633025816,-8.471716027265877
-113.7791515176288,-21.987394759202655,-246.28740438397443,125.01750318327369,85.74763397823845,-9.738990660591577
-117.09402108713594,-25.528564558217727,-241.28055963966253,126.4333016952775,67.79784008355671,-19.987432113826394
-124.54620915867464,-31.647484819697763,-227.41005510955358,132.39577724625792,66.64636458507852,-47.79429959882661
-124.55873681689373,-36.19365478791989,-207.3009854294419,147.07540273351051,82.46181134695149,-59.71060520073305
-125.11454702873085,-42.214810269290915,-194.9868135395434,170.4670831539612,87.34850147389157,-72.48307954991304
-130.73489451460898,-51.577156947434574,-209.8244893664883,185.31263209938615,89.20075143999355,-67.38304453440917
-131.5824267312442,-61.67496502174854,-238.4012967777179,190.0767813768748,83.09814942522958,-62.35856278977035
-133.03121474734598,-74.71809829880182,-235.57260338355616,187.5198649778473,79.82042508309242,-65.00303667318131
-138.38134612532204,-92.43701277477605,-222.42987964315768,180.92961151927068,63.28380701141328,-75.0118268850033
-146.5607595904377,-115.51995141040527,-198.75870401219416,174.4584196480278,59.14606400319129,-77.41806845837922
-163.5032246378524,-136.66860224975804,-164.4614911519451,175.02543283901036,67.49580032775569,-72.01443423249157
-191.26794790118421,-153.70831900128576,-130.83423576740554,191.12211097919706,84.59204781533447,-55.14693716544142
-227.13054896975024,-169.3811645167651,-121.86429908127099,217.18463981947943,76.49342038022421,-48.16695801370069
-265.15873609231215,-175.22508630569084,-129.53608605041276,242.26621598394487,52.346118960320005,-44.519625867804834
-304.78591729132677,-180.54427732447698,-127.05924586513434,246.94610959490782,23.08176981041282,-42.30551002093103
-336.0849855323093,-195.10466623046764,-114.74094723039599,253.44995196504146,14.724478670565952,-55.747284189913714
-93.51190796086195,264.21996005831517,1.3716227877209386,-69.28968369497905,59.615985738916514,201.16181538047172
-63.22355095900877,278.9484559892251,-11.332031796007882,-79.71213716505532,33.209857025887764,222.93863522256447
-26.711975888873184,295.85576354217534,4.55055152410585,-64.48465599728635,18.975755009270348,234.21531967024427
10.009555251607756,311.7132982817345,11.11082334959687,-61.30355533266395,-8.505897110099381,233.8304122810333
17.433846305599253,317.0142000538867,10.794058292555535,-58.45933230971321,4.666007908626044,264.0276538035635
25.013363450296495,328.22774554009754,-2.296491918162991,-56.87237220738803,25.4960585889923,281.90625343146036
38.5234763109282,347.34478685523084,-19.825101975650984,-54.058259493201845,40.24157289203308,287.28445746205443
59.41164924383586,373.0482001255466,-38.85938872370857,-48.4548150656666,45.44203699805945,293.02792328490426
-49.60867934634245,-36.13859903469581,45.157310684337986,292.1483699907008,204.448154240645,57.778155150545174
-43.262338815649684,-15.004762314655745,40.098925369118085,283.2031910330957,206.2284985531541,26.51700879541226
-29.496296419976936,11.219715567646341,17.913117441197656,269.23285225566747,203.16029551562576,4.795799334049698
-14.50320099489241,21.780786830935156,-14.886384252368432,271.32467474188576,208.21359316037632,28.79575334748727
2.992723051764259,24.12218073744673,-43.94756909761854,271.64316813755505,204.42732715274047,4.6066658188878
21.237929348154722,32.18586625317108,-56.04342481365785,280.2496081733475,189.7501263956571,-25.326828832122484
29.87841708463477,23.773155137725322,-85.20045619463113,307.6332992108411,174.26595558171803,-61.59314185035298
42.179543433362774,18.135166422244158,-123.6274861451225,309.61998005200206,185.50734667354087,-72.22409989001271
51.661672805775424,5.742186867032572,-145.9413437721213,338.02061928072135,194.0320513966796,-83.81130219531669
57.596858561544,-5.003120846353104,195.71494649464796,-82.57275711335139,-247.1508138065284,-278.62653312215235
44.704293487893345,-10.475132423070873,205.3797226129312,-74.11073644821373,-245.7936488933466,-240.7571741382166
19.519193557407675,-15.503425349922281,211.85577650618922,-58.23576361089342,-259.0002797407024,-208.44635201339986
-11.3170882847958,-26.76257969106316,206.90287327032587,-20.997254439794,-267.69978069733634,-201.58915377603594
-12.847329070305348,-43.602406979079234,205.785936253287,17.41440268400514,-276.5655498786311,-194.17085822322886
-29.279650859993048,-61.33455098913838,207.18668748205386,54.75066098874958,-292.8819851588348,-180.28311370683025
-39.861955888753805,-82.22026125275643,209.03084492922497,66.34116456612487,-310.2617849188808,-165.11957710460308
-58.23112880053104,-104.15542897113531,209.0728950493217,83.2455813914296,-314.91065500492675,-165.88160210559914
-75.83040394998632,-117.193509217618,209.68321266123917,91.74746296231129,-321.63311428946355,-171.97802722292545
-81.60421430152613,-113.09444477224974,215.44087837999672,105.33118124108807,-317.29086467225807,-169.11664410816027
-81.54169624003438,-116.36919148491589,219.9476558491157,117.60246222790892,-304.6524512378178,-160.8260744133573
-79.45807819808022,-118.18286378176857,227.78530989714866,139.326257986279,-283.71175182826676,-147.18838628392237
-73.47672024674443,-123.91184600345348,243.48164958011623,168.17052565754318,-254.42020856770597,-128.27882108816922
-71.89575441247912,-130.59883988131926,250.5260958251535,206.320629238997,-220.4081875286,-106.58320329160014
-70.89037276763537,-138.69265090432265,248.99285303082834,246.2168900878799,-194.5099864595528,-90.42368853863171
-68.03320954207634,-147.70374659190003,281.7369560144293,262.9102072180276,-197.01424446295542,-85.84301966634278
-62.524054259479584,-156.90179270492337,-204.4154544657898,-72.6640869010039,-110.14102169578797,-292.61496393120973
-54.82791349210267,-166.51696839972342,-216.33807018045505,-51.85062452772904,-117.21431901892625,-329.97122344893864
-51.72353804698777,-176.57407366172197,-223.5299793751032,-39.07213272789984,-126.25450593239496,-368.9278332673456
-63.91983665168896,-195.31970367315904,-215.92386135406446,-38.82909365890673,93.81911911842495,179.23069173412944
-86.59005159690349,-219.6683765576943,-198.4475687162928,-38.277354587280804,90.54129271385568,197.88796439383776
-97.85744177886745,-228.94160140523005,-171.5407639788318,-37.4410484703324,85.77424218394182,194.93989138484804
-106.28242332719576,-236.45989987125674,-151.2641020819755,-36.885628617582086,73.16545938769886,185.24517024488046
-113.64584963414582,-247.046600240471,-155.84327988468254,-41.39207881245033,54.73796553530016,171.06299407196397
-122.77397938120919,-244.59311363632946,-167.1310160907242,-53.150537977855684,51.55023338356292,165.99131110300578
-132.4383435703833,-238.4586912902719,-184.8085711076225,-72.45360354493977,61.2334758862942,159.6771831997643
-142.03610378974795,-231.46979638858048,-208.61417748383317,-99.50391425681977,79.13123230773412,147.88191748649808
-152.69411285514138,-223.32979714064408,-234.75658836609745,-130.29816853725953,98.9404761093415,134.61739834779908
-164.49334727264,-217.36230791645858,-260.35520423933264,-161.5460194995208,104.35051101817687,134.70656733434095
-184.83488236900914,-221.07533618710298,-285.44831951899596,-193.2013525769504,118.35621216443964,137.3559100199205
-203.2472029839859,-214.77272564612005,-309.25299493087044,-224.12105368008562,130.10084808185618,139.47026418174445
-209.686476750394,-214.36723343093993,-310.3501028251317,-225.70039135771762,124.15091459819165,134.72576509948652
