311.130514198,282.172612405,-0.594279123613
304.920517271,277.682495049,0.765836098403
139.811249609,253.490784094,0.221905550223
259.817723166,255.428972754,-0.683131948688
281.440946281,274.562122992,-0.30723207293
197.651862791,162.462206982,-0.657284286972
200.415556076,159.826123879,-0.681740530424
208.953662455,160.057593237,-0.606723470027
219.267279547,161.406989932,0.386566214765
223.761671303,162.350437594,0.284472152389
216.864995681,160.055460126,-0.253075565373
225.081167154,165.328337022,0.276920012
243.035133241,174.184415751,0.624072184124
236.5311533,171.982450562,0.811986427103
231.095969663,171.970655958,0.520287433137
234.841574116,177.556899512,0.650622713281
236.695786641,182.897951389,0.772095595924
238.813953111,191.328666687,0.663361748808
263.839184877,209.66441469,-0.284449833966
291.761242934,229.203399398,0.0767147220777
75.2704274177,97.7565053871,-0.599029885404
316.013704297,225.922660866,-0.0678185110088
225.746898157,160.87159491,0.0963843144142
221.200414499,157.096782287,-0.337443777593
219.876105909,155.103445595,0.823190879754
221.006434817,153.418913793,0.898207506999
213.279633333,150.189877549,0.922665904693
198.574983953,140.266069944,-0.0829228475077
188.733795946,134.301810059,0.249775902854
192.457573982,135.733871081,0.0365552025849
203.505094063,143.311263924,0.269360523262
217.693991676,152.544319408,0.00305008674843
230.249825134,162.831935909,-0.556862994848
234.279831346,169.775818656,-0.355846776964
235.906567061,170.837105019,0.584823885368
230.276242774,166.8037059,0.499002621679
237.683474338,166.368190261,0.585488464408
263.816135642,171.57495099,-0.958552915069
304.357651338,186.725532167,-0.202009355736
328.382560207,203.608655243,0.660954633045
340.851067439,215.539735575,0.657310473696
335.870976353,219.631070022,-0.313280541714
349.296994828,232.517013217,-0.281608038426
202.619644894,152.129792414,-0.286410271278
176.316339525,154.153533429,0.117386702199
150.83351206,148.240859779,-0.554658893477
151.964073726,149.158363978,-0.375128848118
143.850491981,155.285335436,0.452226734972
144.188247871,161.489988548,0.168678109961
155.585746736,167.416799611,-0.375041924843
171.398518024,174.45110054,0.547632046191
239.030041662,172.254775978,-0.480654770032
270.533647738,167.165518235,-0.172841637134
242.607731538,157.174709488,0.376249667363
231.732889266,153.752120144,-0.363645938951
218.896032451,155.693933865,-0.67829483335
205.311936236,155.802820659,-0.408972621274
213.923623955,173.337022082,-0.388422983507
224.736777664,186.55362964,0.397406908478
240.994288127,208.564620081,0.0021708046649
242.127131529,207.23401509,0.918272508045
238.778882381,198.091683859,0.562351657717
244.291482971,194.085581953,-0.0749217098761
248.969617821,189.074899655,-0.299378904715
252.550148139,186.699276173,-0.849449726089
272.014902528,187.100239759,-0.333714808421
285.167694559,197.409612692,-0.189339064854
284.815271219,207.982752707,0.424043361173
285.822563504,216.02506809,0.107277916052
284.404876059,219.56697311,-0.753954881471
278.873313117,221.356985899,0.533666574224
271.163871214,224.00878264,0.534300093445
264.336090717,229.653901381,-0.205977105601
255.740243865,234.522064868,-0.567790360398
255.29952498,240.265172968,-0.709796474295
275.162732439,257.355561142,-0.594150848434
150.887094932,104.394992287,0.318389848412
182.662031343,126.982895507,0.231393498605
210.877179375,145.938938774,0.631720624037
271.708402324,194.794982569,-0.523450315673
266.476302803,201.228839901,-0.650743457213
252.363280945,194.519674756,-0.908358261138
241.643778969,185.270750207,0.990900197508
239.670962222,180.706469679,0.87611992475
234.205376501,180.420252366,0.165733288756
228.800703291,184.163644664,-0.046852469418
225.029498028,190.624928843,0.064636291563
224.724650427,198.657670494,0.148061470215
221.61113219,207.861056583,-0.160819812015
226.090595401,223.718985079,0.248948543191
233.086372973,236.707780453,0.351485678396
228.541450868,234.452463574,-0.327286494082
213.331375097,224.050103208,0.281545619064
193.022498586,206.039134543,0.332995828729
173.362498906,191.335905047,0.857478816644
166.909366899,183.726057667,0.844062273234
171.457925263,177.623345672,-0.56680745407
193.611173678,172.270784205,-0.726788573198
207.821046739,167.596552072,-0.757223279858
214.200242705,161.021395185,-0.680642292506
210.244371247,148.306013144,-0.551081677301
199.131578107,147.219437785,-0.555799117319
196.41665744,153.471934911,-0.554994477665
192.521872045,155.786566915,0.617465964599
179.973461513,151.301762797,0.536241119105
162.929956163,146.770807169,-0.444572770464
160.390903466,154.290241846,0.20426639067
167.429356717,169.408487593,0.0705433235831
168.899253676,187.472369021,0.0669080323258
163.820961818,198.66484365,0.474955224991
385.606115685,294.918727942,0.602968951377
397.865275419,305.482540681,-0.236496126689
405.084095034,319.264234873,-0.659768057651
406.421363453,332.832081476,-0.295374567095
447.905515622,321.214515825,0.504083699947
483.470243138,298.546906396,-0.436409416137
496.262378399,301.43197869,-0.77672276909
505.60084878,308.653090641,-0.662415922761
341.782258645,230.249636359,-0.0359495649305
344.560994849,229.300724985,-0.0164110532526
348.940183278,227.170394362,0.812960475955
367.555520324,230.877666264,0.863437795995
377.644671483,230.932822381,0.702571325283
385.898644085,237.273918132,0.221138102341
394.829009023,247.739320495,-0.290259560657
294.402189259,196.354920626,-0.675737599296
274.065351125,193.78039324,0.341162763189
266.615099033,189.128885723,0.911362657528
246.502080617,176.568469211,0.883009677487
217.928008889,161.695121455,0.460545782452
192.964623187,154.763155503,0.510965275986
183.613319062,155.904088345,0.130692696503
199.294704679,160.221949616,-0.890517529149
198.107465154,159.483024691,0.912576457899
195.303228184,158.965356637,0.199921770751
198.601510946,164.88478774,0.297249008296
194.125738765,168.9213889,-0.264344344894
187.911092949,174.214433308,0.209666029155
182.568086937,179.130385282,0.58373148096
179.474056027,180.442638373,0.513929766663
202.84438419,185.642302247,-0.170244554408
228.467238237,190.552876831,0.988639395344
213.800571383,129.062405466,-0.459253038145
229.36874416,136.389002748,0.100146735358
214.982892749,134.152495533,-0.294736789887
190.567509955,128.352806498,-0.239640953692
190.179056017,130.23548965,0.154319211901
198.995774115,136.192483962,-0.638082562104
209.409776509,145.930082292,0.737318534724
223.12340906,164.772217381,0.333316450899
234.863388568,186.030788271,0.463940911298
233.043045314,204.293888596,0.472640839801
235.782819959,220.74927901,0.226249717136
245.287284777,245.241130624,0.297573016235
190.717747139,175.731129961,0.923015207316
182.844748033,176.817460996,0.0742300074342
179.911098074,172.338158874,0.387272131663
169.773091423,164.784469023,0.391246653058
167.120714039,157.217808625,0.468015657623
177.334712815,155.214965251,0.483160100296
187.254093988,153.775416017,0.29897556898
198.988126991,153.59166742,0.374276045646
